file,fileSet
gensim/corpora/dictionary.py,"['setup.py', 'gensim/examples/dmlcz/dmlcorpus.py', 'gensim/models/atmodel.py', 'gensim/models/doc2vec.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/logentropy_model.py', 'gensim/models/lsimodel.py', 'gensim/models/normmodel.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/similarities/docsim.py', 'gensim/similarities/termsim.py', 'gensim/topic_coherence/text_analysis.py', 'gensim/utils.py', 'gensim/models/keyedvectors.py', 'gensim/similarities/termsim.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/utils.py', 'release/bump_version.py', 'setup.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/utils.py', 'release/bump_version.py', 'setup.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/matutils.py', 'gensim/models/tfidfmodel.py', 'gensim/sklearn_api/tfidf.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_tfidfmodel.py', 'gensim/matutils.py', 'gensim/models/tfidfmodel.py', 'gensim/sklearn_api/tfidf.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_tfidfmodel.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/indexedcorpus.py', 'gensim/corpora/malletcorpus.py', 'gensim/downloader.py', 'gensim/models/atmodel.py', 'gensim/models/callbacks.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamulticore.py', 'gensim/models/phrases.py', 'gensim/models/poincare.py', 'gensim/models/rpmodel.py', 'gensim/models/translation_matrix.py', 'gensim/models/word2vec.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/models/wrappers/ldavowpalwabbit.py', 'gensim/parsing/preprocessing.py', 'gensim/similarities/docsim.py', 'gensim/summarization/commons.py', 'gensim/summarization/textcleaner.py', 'gensim/topic_coherence/direct_confirmation_measure.py', 'gensim/topic_coherence/probability_estimation.py', 'gensim/utils.py', 'gensim/corpora/hashdictionary.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/mmcorpus.py', 'gensim/corpora/wikicorpus.py', 'gensim/interfaces.py', 'gensim/matutils.py', 'gensim/models/phrases.py', 'gensim/models/tfidfmodel.py', 'gensim/similarities/docsim.py', 'gensim/sklearn_api/phrases.py', 'gensim/utils.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/mmcorpus.py', 'gensim/corpora/wikicorpus.py', 'gensim/interfaces.py', 'gensim/matutils.py', 'gensim/models/phrases.py', 'gensim/models/tfidfmodel.py', 'gensim/similarities/docsim.py', 'gensim/sklearn_api/phrases.py', 'gensim/utils.py', 'gensim/models/tfidfmodel.py', 'gensim/test/test_tfidfmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/test/test_tfidfmodel.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/textcorpus.py', 'gensim/corpora/lowcorpus.py', 'gensim/corpora/malletcorpus.py', 'gensim/corpora/textcorpus.py', 'gensim/corpora/ucicorpus.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/bleicorpus.py', 'gensim/corpora/csvcorpus.py', 'gensim/corpora/indexedcorpus.py', 'gensim/corpora/svmlightcorpus.py', 'gensim/corpora/wikicorpus.py', 'gensim/corpora/textcorpus.py']"
setup.py,"['gensim/corpora/dictionary.py', 'gensim/corpora/mmcorpus.py', 'gensim/utils.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/corpora/dictionary.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/utils.py', 'release/bump_version.py', 'gensim/similarities/__init__.py', 'gensim/test/test_similarities.py', 'gensim/corpora/wikicorpus.py', 'gensim/scripts/make_wikicorpus.py', 'gensim/scripts/segment_wiki.py', 'gensim/test/test_corpora.py', 'gensim/test/test_sklearn_api.py', 'gensim/utils.py', 'gensim/models/__init__.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/models/keyedvectors.py', 'gensim/test/test_keras_integration.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/corpora/dictionary.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/models/word2vec.py', 'gensim/utils.py', 'release/bump_version.py', 'gensim/corpora/wikicorpus.py', 'gensim/scripts/segment_wiki.py', 'docs/src/gallery/tutorials/run_annoy.py', 'gensim/__init__.py', 'gensim/corpora/wikicorpus.py', 'gensim/models/_fasttext_bin.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/hdpmodel.py', 'gensim/models/ldamodel.py', 'gensim/models/word2vec.py', 'gensim/parsing/porter.py', 'gensim/parsing/preprocessing.py', 'gensim/similarities/annoy.py', 'gensim/similarities/nmslib.py', 'gensim/similarities/termsim.py', 'gensim/sklearn_api/tfidf.py', 'gensim/summarization/bm25.py', 'gensim/summarization/keywords.py', 'gensim/summarization/summarizer.py', 'gensim/summarization/textcleaner.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/test/utils.py', 'gensim/similarities/nmslib.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_nmf.py', 'gensim/test/test_similarities.py', 'gensim/test/test_sklearn_api.py', 'docs/src/conf.py', 'gensim/matutils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/utils_any2vec.py', 'gensim/models/word2vec.py', 'gensim/scripts/package_info.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'ci/install_wheels.py', 'gensim/similarities/index.py', 'gensim/summarization/textcleaner.py', 'most_recent_pip_install.py', 'gensim/matutils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/utils_any2vec.py', 'gensim/models/word2vec.py', 'gensim/scripts/package_info.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'gensim/similarities/nmslib.py', 'gensim/test/test_similarities.py', 'gensim/models/fasttext.py', 'gensim/models/callbacks.py', 'gensim/test/test_lda_callback.py', 'gensim/__init__.py', 'gensim/downloader.py', 'gensim/models/rpmodel.py', 'gensim/models/wrappers/ldavowpalwabbit.py', 'gensim/summarization/textcleaner.py', 'gensim/test/test_miislita.py', 'gensim/models/utils_any2vec.py', 'gensim/models/deprecated/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/translation_matrix.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/varembed.py', 'gensim/similarities/docsim.py', 'gensim/similarities/index.py', 'gensim/sklearn_api/ftmodel.py', 'gensim/sklearn_api/w2vmodel.py', 'gensim/test/test_api.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_dtm.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keras_integration.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/test/test_sklearn_api.py', 'gensim/test/test_varembed_wrapper.py', 'gensim/test/test_word2vec.py', 'gensim/test/test_wordrank_wrapper.py', 'gensim/topic_coherence/text_analysis.py', 'gensim/utils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/doc2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/word2vec.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'gensim/models/doc2vec.py', 'gensim/test/test_doc2vec.py', 'gensim/matutils.py', 'gensim/models/__init__.py', 'gensim/models/keyedvectors.py', 'gensim/similarities/__init__.py', 'gensim/similarities/docsim.py', 'gensim/similarities/levenshtein.py', 'gensim/similarities/termsim.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/matutils.py', 'gensim/models/__init__.py', 'gensim/models/keyedvectors.py', 'gensim/similarities/__init__.py', 'gensim/similarities/docsim.py', 'gensim/similarities/levenshtein.py', 'gensim/similarities/termsim.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/models/nmf.py', 'gensim/test/test_nmf.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/utils_any2vec.py', 'gensim/test/test_fasttext.py', 'gensim/__init__.py', 'gensim/corpora/mmcorpus.py', 'gensim/matutils.py', 'gensim/test/test_corpora.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/utils_any2vec.py', 'gensim/test/test_fasttext.py', 'gensim/utils.py', 'docs/src/conf.py', 'gensim/scripts/glove2word2vec.py', 'gensim/scripts/segment_wiki.py', 'gensim/scripts/word2vec2tensor.py', 'gensim/matutils.py', 'gensim/models/ldamodel.py', 'gensim/test/test_matutils.py', 'gensim/models/__init__.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/poincare.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_poincare.py', 'gensim/viz/__init__.py', 'gensim/viz/poincare.py', 'gensim/models/poincare.py', 'gensim/test/test_poincare.py', 'gensim/models/coherencemodel.py', 'gensim/test/test_coherencemodel.py', 'gensim/models/coherencemodel.py', 'gensim/test/test_coherencemodel.py', 'docs/src/conf.py', 'gensim/scripts/glove2word2vec.py', 'gensim/scripts/segment_wiki.py', 'gensim/scripts/word2vec2tensor.py', 'gensim/corpora/textcorpus.py', 'gensim/models/atmodel.py', 'gensim/models/callbacks.py', 'gensim/models/ldamodel.py', 'gensim/models/phrases.py', 'gensim/models/translation_matrix.py', 'gensim/models/wrappers/fasttext.py', 'gensim/scripts/word2vec2tensor.py', 'gensim/test/test_summarization.py', 'gensim/test/test_translation_matrix.py', 'gensim/topic_coherence/indirect_confirmation_measure.py', 'gensim/test/test_ldamallet_wrapper.py', 'gensim/test/test_sharded_corpus.py', 'gensim/test/test_varembed_wrapper.py', 'gensim/sklearn_api/__init__.py', 'gensim/sklearn_api/d2vmodel.py', 'gensim/sklearn_api/hdp.py', 'gensim/sklearn_api/phrases.py', 'gensim/sklearn_api/text2bow.py', 'gensim/sklearn_api/tfidf.py', 'gensim/test/test_sklearn_api.py']"
gensim/models/word2vec.py,"['gensim/test/test_word2vec.py', 'gensim/corpora/dictionary.py', 'gensim/examples/dmlcz/dmlcorpus.py', 'gensim/models/atmodel.py', 'gensim/models/doc2vec.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/logentropy_model.py', 'gensim/models/lsimodel.py', 'gensim/models/normmodel.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/similarities/docsim.py', 'gensim/similarities/termsim.py', 'gensim/topic_coherence/text_analysis.py', 'gensim/utils.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_word2vec.py', 'gensim/test/test_fasttext.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_word2vec.py', 'gensim/test/test_word2vec.py', 'gensim/models/callbacks.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/corpora/dictionary.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/utils.py', 'release/bump_version.py', 'setup.py', 'gensim/models/__init__.py', 'gensim/models/tfidfmodel.py', 'setup.py', 'docs/src/conf.py', 'gensim/__init__.py', 'gensim/corpora/dictionary.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/lsimodel.py', 'gensim/models/phrases.py', 'gensim/models/rpmodel.py', 'gensim/models/tfidfmodel.py', 'gensim/utils.py', 'release/bump_version.py', 'setup.py', 'docs/src/gallery/tutorials/run_annoy.py', 'gensim/__init__.py', 'gensim/corpora/wikicorpus.py', 'gensim/models/_fasttext_bin.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/hdpmodel.py', 'gensim/models/ldamodel.py', 'gensim/parsing/porter.py', 'gensim/parsing/preprocessing.py', 'gensim/similarities/annoy.py', 'gensim/similarities/nmslib.py', 'gensim/similarities/termsim.py', 'gensim/sklearn_api/tfidf.py', 'gensim/summarization/bm25.py', 'gensim/summarization/keywords.py', 'gensim/summarization/summarizer.py', 'gensim/summarization/textcleaner.py', 'gensim/test/test_corpora_dictionary.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_similarities.py', 'gensim/test/utils.py', 'setup.py', 'gensim/matutils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/utils_any2vec.py', 'gensim/scripts/package_info.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'setup.py', 'gensim/matutils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/utils_any2vec.py', 'gensim/scripts/package_info.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'setup.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/corpora/dictionary.py', 'gensim/corpora/hashdictionary.py', 'gensim/corpora/indexedcorpus.py', 'gensim/corpora/malletcorpus.py', 'gensim/downloader.py', 'gensim/models/atmodel.py', 'gensim/models/callbacks.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamulticore.py', 'gensim/models/phrases.py', 'gensim/models/poincare.py', 'gensim/models/rpmodel.py', 'gensim/models/translation_matrix.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/models/wrappers/ldavowpalwabbit.py', 'gensim/parsing/preprocessing.py', 'gensim/similarities/docsim.py', 'gensim/summarization/commons.py', 'gensim/summarization/textcleaner.py', 'gensim/topic_coherence/direct_confirmation_measure.py', 'gensim/topic_coherence/probability_estimation.py', 'gensim/utils.py', 'gensim/models/_fasttext_bin.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/utils_any2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_utils.py', 'gensim/corpora/wikicorpus.py', 'gensim/models/atmodel.py', 'gensim/models/base_any2vec.py', 'gensim/models/coherencemodel.py', 'gensim/models/deprecated/doc2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/old_saveload.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/hdpmodel.py', 'gensim/models/ldamulticore.py', 'gensim/models/ldaseqmodel.py', 'gensim/models/logentropy_model.py', 'gensim/models/normmodel.py', 'gensim/models/phrases.py', 'gensim/models/tfidfmodel.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/summarization/mz_entropy.py', 'gensim/test/test_corpora.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_matutils.py', 'gensim/topic_coherence/direct_confirmation_measure.py', 'gensim/topic_coherence/segmentation.py', 'gensim/utils.py', 'gensim/models/_fasttext_bin.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/utils_any2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_utils.py', 'gensim/models/base_any2vec.py', 'gensim/models/deprecated/doc2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'setup.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/poincare.py', 'gensim/models/utils_any2vec.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_utils.py', 'gensim/test/test_word2vec.py', 'gensim/utils.py', 'gensim/models/base_any2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/poincare.py', 'gensim/models/utils_any2vec.py', 'gensim/models/keyedvectors.py', 'gensim/test/test_word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/__init__.py', 'gensim/models/base_any2vec.py', 'gensim/models/callbacks.py', 'gensim/models/deprecated/__init__.py', 'gensim/models/deprecated/doc2vec.py', 'gensim/models/deprecated/fasttext.py', 'gensim/models/deprecated/fasttext_wrapper.py', 'gensim/models/deprecated/keyedvectors.py', 'gensim/models/deprecated/old_saveload.py', 'gensim/models/deprecated/word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/models/keyedvectors.py', 'gensim/models/poincare.py', 'gensim/models/utils_any2vec.py', 'gensim/models/wrappers/fasttext.py', 'gensim/similarities/index.py', 'gensim/test/test_data/doc2vec_old_sep.syn0_lockf.npy', 'gensim/test/test_data/doc2vec_old_sep.syn1neg.npy', 'gensim/test/test_data/fasttext_old_sep.syn0_lockf.npy', 'gensim/test/test_data/fasttext_old_sep.syn1neg.npy', 'gensim/test/test_data/word2vec_old_sep.syn0_lockf.npy', 'gensim/test/test_data/word2vec_old_sep.syn1neg.npy', 'gensim/test/test_doc2vec.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_keyedvectors.py', 'gensim/test/test_word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/hdpmodel.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/fasttext.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/utils.py', 'gensim/models/doc2vec.py', 'gensim/models/hdpmodel.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/fasttext.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/utils.py', 'gensim/models/doc2vec.py', 'gensim/models/fasttext.py', 'gensim/test/test_word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/phrases.py', 'gensim/models/phrases.py', 'gensim/sklearn_api/phrases.py', 'gensim/test/test_phrases.py', 'gensim/test/test_sklearn_api.py', 'gensim/models/doc2vec.py', 'gensim/scripts/glove2word2vec.py', 'gensim/scripts/word2vec2tensor.py', 'gensim/test/test_word2vec.py', 'gensim/models/phrases.py', 'gensim/sklearn_api/phrases.py', 'gensim/test/test_phrases.py', 'gensim/test/test_sklearn_api.py', 'gensim/models/doc2vec.py', 'gensim/models/keyedvectors.py', 'gensim/models/lda_dispatcher.py', 'gensim/models/ldamodel.py', 'gensim/summarization/graph.py', 'gensim/utils.py', 'gensim/models/phrases.py', 'gensim/sklearn_api/phrases.py', 'gensim/test/test_phrases.py', 'gensim/test/test_sklearn_api.py', 'gensim/models/fasttext.py', 'gensim/models/wrappers/fasttext.py', 'gensim/test/test_fasttext.py', 'gensim/test/test_fasttext_wrapper.py', 'docs/src/conf.py', 'gensim/models/atmodel.py', 'gensim/models/coherencemodel.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldaseqmodel.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/models/wrappers/ldavowpalwabbit.py', 'gensim/models/wrappers/wordrank.py', 'gensim/scripts/glove2word2vec.py', 'gensim/similarities/docsim.py', 'gensim/sklearn_integration/sklearn_wrapper_gensim_ldamodel.py', 'gensim/summarization/summarizer.py', 'gensim/topic_coherence/aggregation.py', 'gensim/topic_coherence/direct_confirmation_measure.py', 'gensim/topic_coherence/indirect_confirmation_measure.py', 'gensim/topic_coherence/probability_estimation.py', 'gensim/topic_coherence/segmentation.py', 'gensim/topic_coherence/text_analysis.py', 'gensim/utils.py', 'gensim/models/doc2vec.py', 'gensim/models/phrases.py', 'gensim/sklearn_api/phrases.py', 'gensim/test/test_phrases.py', 'gensim/test/test_sklearn_api.py', 'gensim/test/test_word2vec.py', 'gensim/models/doc2vec.py', 'gensim/models/phrases.py', 'gensim/test/test_word2vec.py', 'gensim/test/test_word2vec.py', 'docs/src/conf.py', 'gensim/models/atmodel.py', 'gensim/models/coherencemodel.py', 'gensim/models/keyedvectors.py', 'gensim/models/ldamodel.py', 'gensim/models/ldaseqmodel.py', 'gensim/models/wrappers/dtmmodel.py', 'gensim/models/wrappers/ldamallet.py', 'gensim/models/wrappers/ldavowpalwabbit.py', 'gensim/models/wrappers/wordrank.py', 'gensim/scripts/glove2word2vec.py', 'gensim/similarities/docsim.py', 'gensim/sklearn_integration/sklearn_wrapper_gensim_ldamodel.py', 'gensim/summarization/summarizer.py', 'gensim/topic_coherence/aggregation.py', 'gensim/topic_coherence/direct_confirmation_measure.py', 'gensim/topic_coherence/indirect_confirmation_measure.py', 'gensim/topic_coherence/probability_estimation.py', 'gensim/topic_coherence/segmentation.py', 'gensim/topic_coherence/text_analysis.py', 'gensim/utils.py', 'gensim/test/test_word2vec.py', 'gensim/test/test_word2vec.py']"
