key,time,commitTime,PythonfileNum,pythonFile
#1560,2019-09-13 07:19:10,2019-09-13 09:19:09,5,"['onmt/model_builder.py', 'onmt/models/model_saver.py', 'onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/optimizers.py']"
#1557,2019-09-12 16:41:26,2019-09-12 18:41:25,3,"['onmt/train_single.py', 'onmt/trainer.py', 'onmt/utils/report_manager.py']"
#1554,2019-09-05 17:00:23,2019-09-05 19:00:22,2,"['onmt/__init__.py', 'setup.py']"
#1552,2019-09-04 13:27:59,2019-09-04 15:27:58,2,"['onmt/opts.py', 'onmt/utils/report_manager.py']"
#1545,2019-08-28 08:08:53,2019-08-28 10:08:53,3,"['onmt/opts.py', 'onmt/translate/translator.py', 'translate.py']"
#1527,2019-08-21 08:17:14,2019-08-21 10:17:13,3,"['onmt/decoders/transformer.py', 'onmt/modules/global_attention.py', 'onmt/translate/beam_search.py']"
#1512,2019-07-23 13:41:26,2019-07-23 15:41:25,6,"['onmt/decoders/transformer.py', 'onmt/encoders/transformer.py', 'onmt/models/model.py', 'onmt/opts.py', 'onmt/tests/test_models.py', 'onmt/utils/parse.py']"
#1505,2019-07-17 19:26:20,2019-07-17 21:26:20,2,"['onmt/translate/process_zh.py', 'onmt/translate/translation_server.py']"
#1482,2019-06-27 09:05:46,2019-06-27 11:05:45,5,"['onmt/decoders/transformer.py', 'onmt/encoders/transformer.py', 'onmt/modules/average_attn.py', 'onmt/modules/multi_headed_attn.py', 'onmt/opts.py']"
#1466,2019-06-13 09:17:53,2019-06-13 11:17:52,5,"['onmt/__init__.py', 'onmt/opts.py', 'preprocess.py', 'setup.py', 'train.py']"
#1465,2019-06-13 08:04:55,2019-06-13 10:04:54,5,"['onmt/model_builder.py', 'onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/optimizers.py', 'onmt/utils/parse.py']"
#1464,2019-06-27 10:45:11,2019-06-27 12:45:10,3,"['onmt/modules/copy_generator.py', 'onmt/opts.py', 'onmt/utils/loss.py']"
#1450,2019-06-03 18:09:00,2019-06-03 20:08:59,8,"['onmt/inputters/dataset_base.py', 'onmt/inputters/inputter.py', 'onmt/modules/copy_generator.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'preprocess.py', 'train.py']"
#1434,2019-05-16 15:15:51,2019-05-16 17:15:50,2,"['onmt/__init__.py', 'setup.py']"
#1421,2019-05-16 14:25:28,2019-05-16 16:25:27,16,"['onmt/decoders/cnn_decoder.py', 'onmt/decoders/decoder.py', 'onmt/decoders/transformer.py', 'onmt/encoders/audio_encoder.py', 'onmt/encoders/cnn_encoder.py', 'onmt/encoders/image_encoder.py', 'onmt/encoders/rnn_encoder.py', 'onmt/encoders/transformer.py', 'onmt/model_builder.py', 'onmt/models/model.py', 'onmt/modules/embeddings.py', 'onmt/modules/multi_headed_attn.py', 'onmt/modules/position_ffn.py', 'onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/parse.py']"
#1413,2019-05-16 14:27:12,2019-05-16 16:27:11,6,"['onmt/inputters/inputter.py', 'onmt/opts.py', 'onmt/tests/test_preprocess.py', 'onmt/train_single.py', 'onmt/utils/parse.py', 'preprocess.py']"
#1409,2019-06-27 11:06:23,2019-06-27 07:06:22,12,"['onmt/decoders/transformer.py', 'onmt/encoders/encoder.py', 'onmt/encoders/transformer.py', 'onmt/inputters/__init__.py', 'onmt/inputters/inputter.py', 'onmt/inputters/vec_dataset.py', 'onmt/model_builder.py', 'onmt/modules/__init__.py', 'onmt/modules/embeddings.py', 'onmt/opts.py', 'onmt/utils/parse.py', 'tools/vid_feature_extractor.py']"
#1389,2019-04-09 19:55:06,2019-04-09 20:55:05,4,"['onmt/opts.py', 'onmt/trainer.py', 'onmt/utils/__init__.py', 'onmt/utils/earlystopping.py']"
#1370,2019-03-28 17:42:59,2019-03-28 19:42:59,3,"['onmt/opts.py', 'onmt/translate/translation.py', 'onmt/translate/translator.py']"
#1367,2019-03-28 07:25:16,2019-03-28 08:25:15,6,"['onmt/inputters/inputter.py', 'onmt/opts.py', 'onmt/train_single.py', 'onmt/trainer.py', 'onmt/utils/optimizers.py', 'onmt/utils/parse.py']"
