key,time,commitTime,PythonfileNum,pythonFile
#1063,2019-11-08 08:52:32,2019-11-08 11:52:31,28,"['deeppavlov/core/commands/train.py', 'deeppavlov/core/common/metrics_registry.py', 'deeppavlov/core/trainers/nn_trainer.py', 'deeppavlov/dataset_readers/kvret_reader.py', 'deeppavlov/deep.py', 'deeppavlov/models/api_requester/api_requester.py', 'deeppavlov/models/api_requester/api_router.py', 'deeppavlov/models/classifiers/ru_obscenity_classifier.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/kbqa/entity_linking.py', 'deeppavlov/models/kbqa/kb_answer_parser_wikidata.py', 'deeppavlov/models/ranking/tf_base_matching_model.py', 'deeppavlov/models/seq2seq_go_bot/dialog_state.py', 'deeppavlov/models/seq2seq_go_bot/kb_attn_layer.py', 'deeppavlov/models/spelling_correction/levenshtein/levenshtein_searcher.py', 'deeppavlov/models/spelling_correction/levenshtein/tabled_trie.py', 'deeppavlov/skills/aiml_skill/aiml_skill.py', 'deeppavlov/utils/alexa/server.py', 'deeppavlov/utils/connector/bot.py', 'deeppavlov/utils/connector/conversation.py', 'deeppavlov/utils/ms_bot_framework/server.py', 'deeppavlov/utils/pip_wrapper/pip_wrapper.py', 'deeppavlov/utils/server/server.py', 'deeppavlov/utils/socket/__init__.py', 'deeppavlov/utils/socket/socket.py', 'deeppavlov/utils/telegram/telegram_ui.py', 'deeppavlov/vocabs/wiki_sqlite.py', 'tests/test_quick_start.py']"
#1056,2019-10-31 15:11:23,2019-10-31 18:11:22,3,"['deeppavlov/utils/socket/__init__.py', 'deeppavlov/utils/socket/socket.py', 'tests/test_quick_start.py']"
#1054,2019-11-28 13:34:02,2019-10-31 18:11:22,3,"['deeppavlov/utils/socket/__init__.py', 'deeppavlov/utils/socket/socket.py', 'tests/test_quick_start.py']"
#1041,2019-10-22 07:44:50,2019-10-22 10:44:50,7,"['deeppavlov/core/common/chainer.py', 'deeppavlov/core/common/params.py', 'deeppavlov/models/morpho_tagger/cells.py', 'deeppavlov/models/morpho_tagger/common.py', 'deeppavlov/models/morpho_tagger/common_tagger.py', 'deeppavlov/models/morpho_tagger/lemmatizer.py', 'deeppavlov/models/preprocessors/str_lower.py']"
#1039,2020-02-25 16:04:03,2020-02-25 19:04:02,7,"['deeppavlov/__init__.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/embedders/transformers_embedder.py', 'deeppavlov/models/preprocessors/bert_preprocessor.py', 'deeppavlov/models/preprocessors/transformers_preprocessor.py', 'docs/conf.py', 'tests/test_quick_start.py']"
#1029,2019-10-07 09:01:44,2019-10-07 12:01:43,3,"['deeppavlov/models/ranking/deep_attention_matching_network.py', 'deeppavlov/models/ranking/deep_attention_matching_network_use_transformer.py', 'deeppavlov/models/ranking/sequential_matching_network.py']"
#1026,2019-10-09 09:01:56,2019-10-09 12:01:55,2,"['deeppavlov/core/data/utils.py', 'deeppavlov/models/slotfill/slotfill_raw.py']"
#1024,2019-10-09 09:08:52,2019-10-09 12:08:51,4,"['deeppavlov/dataset_iterators/siamese_iterator.py', 'deeppavlov/models/kbqa/entity_linking.py', 'deeppavlov/models/spelling_correction/levenshtein/levenshtein_searcher.py', 'deeppavlov/skills/ecommerce_skill/bleu_retrieve.py']"
#1009,2019-10-01 08:04:10,2019-10-01 11:04:09,8,"['deeppavlov/utils/alexa/bot.py', 'deeppavlov/utils/alexa/request_parameters.py', 'deeppavlov/utils/alexa/server.py', 'deeppavlov/utils/alice/alice.py', 'deeppavlov/utils/alice/request_parameters.py', 'deeppavlov/utils/ms_bot_framework/bot.py', 'deeppavlov/utils/ms_bot_framework/server.py', 'deeppavlov/utils/server/server.py']"
#998,2019-09-18 11:51:35,2019-09-18 14:51:34,2,"['deeppavlov/utils/server/server.py', 'tests/test_quick_start.py']"
#989,2019-09-06 15:18:11,2019-09-06 17:27:55,2,"['deeppavlov/core/data/sqlite_database.py', 'deeppavlov/dataset_iterators/dstc2_ner_iterator.py']"
#986,2019-09-03 12:09:32,2019-09-03 15:09:31,2,"['deeppavlov/utils/socket/socket.py', 'tests/test_quick_start.py']"
#985,2019-09-06 15:18:12,2019-09-03 15:09:31,2,"['deeppavlov/utils/socket/socket.py', 'tests/test_quick_start.py']"
#982,2019-09-06 07:48:59,2019-09-06 10:48:58,8,"['deeppavlov/core/data/simple_vocab.py', 'deeppavlov/core/data/sqlite_database.py', 'deeppavlov/core/layers/tf_layers.py', 'deeppavlov/dataset_iterators/basic_classification_iterator.py', 'deeppavlov/dataset_iterators/dstc2_ner_iterator.py', 'deeppavlov/dataset_readers/dstc2_reader.py', 'deeppavlov/download.py', 'deeppavlov/models/go_bot/network.py']"
#974,2019-09-06 07:51:04,2019-09-06 10:51:04,6,"['deeppavlov/utils/alexa/server.py', 'deeppavlov/utils/alice/alice.py', 'deeppavlov/utils/ms_bot_framework/server.py', 'deeppavlov/utils/server/server.py', 'deeppavlov/utils/socket/socket.py', 'tests/test_quick_start.py']"
#973,2019-08-26 10:39:30,2019-08-26 13:39:29,4,"['deeppavlov/dataset_iterators/snips_intents_iterator.py', 'deeppavlov/dataset_readers/basic_classification_reader.py', 'deeppavlov/models/classifiers/keras_classification_model.py', 'deeppavlov/models/classifiers/proba2labels.py']"
#962,2020-04-16 16:45:18,2020-04-16 09:45:17,2,"['deeppavlov/core/data/utils.py', 'deeppavlov/dataset_readers/imdb_reader.py']"
#932,2019-07-25 08:47:49,2019-07-25 11:47:48,2,"['deeppavlov/core/commands/utils.py', 'deeppavlov/evolve.py']"
#928,2019-07-29 11:50:46,2019-07-29 14:50:46,8,"['deeppavlov/skills/dsl_skill/__init__.py', 'deeppavlov/skills/dsl_skill/context.py', 'deeppavlov/skills/dsl_skill/dsl_skill.py', 'deeppavlov/skills/dsl_skill/handlers/__init__.py', 'deeppavlov/skills/dsl_skill/handlers/handler.py', 'deeppavlov/skills/dsl_skill/handlers/regex_handler.py', 'deeppavlov/skills/dsl_skill/utils.py', 'tests/test_dsl_skill.py']"
#924,2019-07-24 08:40:56,2019-07-24 11:40:55,4,"['deeppavlov/core/data/simple_vocab.py', 'deeppavlov/models/go_bot/network.py', 'deeppavlov/models/morpho_tagger/morpho_tagger.py', 'deeppavlov/models/preprocessors/capitalization.py']"
#918,2019-07-09 07:35:46,2019-07-09 10:35:45,2,"['deeppavlov/core/models/keras_model.py', 'deeppavlov/models/morpho_tagger/morpho_tagger.py']"
